"","year","plant_name","operator_name","county_fips","county_name","latitude","longitude","fuel_type","capacity_factor","nameplate_capacity","annual_net_generation","coastal"
"628",2007,"Corpus Christi","Occidental Chemical Corp","355","Nueces","27.8067","-97.5914","gas",0.7615,41,273504.281,FALSE
"629",2007,"Corpus Christi Energy Center","Calpine","355","Nueces","27.8139","-97.4283","gas",0.4964,575.5,2502331,FALSE
"630",2007,"Corpus Refinery","Flint Hills Resources LP","355","Nueces","27.8322","-97.5281","gas",0.4768,64.7,270243.82,FALSE
"631",2007,"Dansby","Bryan City of","041","Brazos","30.7217","-96.4599","gas",0.2365,154.1,319191.999,FALSE
"632",2007,"Decker Creek","Austin Energy","453","Travis","30.3036","-97.6128","gas",0.1412,932,1152770,FALSE
"633",2007,"DeCordova Steam Electric Station","Luminant Generation Company LLC","221","Hood","32.4033","-97.6986","gas",0.0195,1156.8,197383,FALSE
"634",2007,"Deer Park Energy Center","Calpine","201","Harris","29.7153","-95.1361","gas",0.6744,996,5884191.69,FALSE
"635",2007,"Delaware Mountain Windfarm","NextEra Energy Resources","109","Culberson","31.4556","-104.5171","wind",0.2242,30,58918,FALSE
"636",2007,"Desert Sky","AEP NUGs","371","Pecos","30.9178","-102.0867","wind",0.3446,160.5,484483,FALSE
"637",2007,"DFW Gas Recovery","Waste Management Inc","121","Denton","33.2111","-97.1108","gas",0.6568,6,34520,FALSE
"638",2007,"Domain Plant","Austin Energy","453","Travis","30.3978","-97.725","gas",0.0301,5,1317.998,FALSE
"639",2007,"Dow Chemical Texas Operation","Dow Chemical","039","Brazoria","28.99","-95.36","gas",0.5062,1059.6,4698520.92,FALSE
"640",2007,"Dunlap TP 1","Guadalupe Blanco River Auth","187","Guadalupe","29.5884","-97.9541","hydro",0.7349,3.6,23177.001,FALSE
"641",2007,"Eagle Pass","Maverick Cty Water Control & Improvement","323","Maverick","28.7413","-100.3152","hydro",0.6052,9.6,50895,FALSE
"642",2007,"EG178 Facility","Kinder Morgan Power","415","Scurry","32.7467","-100.9536","gas",0.6391,153.9,861598,FALSE
"643",2007,"Ennis Power Company LLC","GDF-SUEZ Energy Resources","139","Ellis","32.3194","-96.6739","gas",0.4463,418,1634129,FALSE
"644",2007,"Enterprise Products Operating","Enterprise Products Optg LP","071","Chambers","29.7438","-94.6122","gas",0.8372,25.7,188480,FALSE
"645",2007,"Exelon LaPorte Generating Station","Exelon Energy","201","Harris","29.702","-95.071","gas",0.0151,236,31210,FALSE
"646",2007,"ExxonMobil Baytown Refinery","Exxon Mobil","201","Harris","29.7547","-94.9928","gas",0.6514,160.5,915814.19,FALSE
"647",2007,"ExxonMobil Baytown Turbine","Exxon Mobil","201","Harris","29.7425","-95.0035","gas",0.7444,376.9,2457731.22,FALSE
"648",2007,"Falcon Dam & Power","International Bound & Wtr Comm","427","Starr","26.5655","-98.7492","hydro",0.142,31.5,39176,FALSE
"649",2007,"Fayette Power Project","Lower Colorado River Authority","149","Fayette","29.9172","-96.7506","coal",0.8203,1690,12144361.004,FALSE
"650",2007,"Forest Creek Wind Farm LLC","E ON Climate Renewables N America Inc","173","Glasscock","32.0244","-101.2792","wind",0.3418,124.2,371870,FALSE
"651",2007,"Formosa Utility Venture Ltd","Formosa Plastics Corp","057","Calhoun","28.6917","-96.5417","gas",0.7007,689.4,4231335.943,FALSE
"652",2007,"Forney Energy Center","NextEra Energy Resources","257","Kaufman","32.7563","-96.4916","gas",0.542,1783.8,8470038,FALSE
"653",2007,"Freestone Power Generation LP","Calpine","161","Freestone","31.8907","-96.1128","gas",0.4458,1036,4046104,FALSE
"654",2007,"Frontera Energy Center","Direct Energy","215","Hidalgo","26.208","-98.3992","gas",0.4983,529,2309132,FALSE
"655",2007,"Gibbons Creek","Texas Municipal Power Agency","185","Grimes","30.6167","-96.0778","coal",0.8666,453.5,3442748,FALSE
"656",2007,"Graham","Luminant Generation Company LLC","503","Young","33.135","-98.6117","gas",0.1426,634.7,793124,FALSE
"657",2007,"Granite Shoals","Lower Colorado River Authority","053","Burnet","30.556","-98.3384","hydro",0.1438,60,75567,FALSE
"658",2007,"Green Power 2","South Houston Green Power LP","167","Galveston","29.3775","-94.9328","gas",0.6078,611,3253225.77,FALSE
"659",2007,"Greens Bayou","NRG Energy","201","Harris","29.8208","-95.2194","gas",0.0285,878.4,218987,FALSE
"660",2007,"Gregory Power Facility","Olympus Power LLC","409","San Patricio","27.8881","-97.2572","gas",0.7441,432,2815987.6,FALSE
"661",2007,"Guadalupe Generating Station","PSEG Global","187","Guadalupe","29.6237","-98.1395","gas",0.4191,1142.2,4193692,FALSE
"662",2007,"H 4","Guadalupe Blanco River Auth","177","Gonzales","29.462","-97.4977","hydro",0.5546,2.4,11660,FALSE
"663",2007,"H 5","Guadalupe Blanco River Auth","177","Gonzales","29.462","-97.4977","hydro",0.5251,2.4,11039.001,FALSE
"664",2007,"Hal C Weaver Power Plant","University of Texas at Austin","453","Travis","30.2867","-97.7356","gas",0.2948,130.6,337236.02,FALSE
"665",2007,"Handley","Exelon Energy","439","Tarrant","32.7278","-97.2186","gas",0.021,1433.3,263529.997,FALSE
"666",2007,"Hays Energy Project","International Power America","209","Hays","29.7806","-97.9894","gas",0.4264,989,3693857,FALSE
"667",2007,"Hidalgo Energy Center","Calpine","215","Hidalgo","26.3417","-98.1757","gas",0.3814,551.3,1842038,FALSE
"668",2007,"Holly Street","Austin Energy","453","Travis","30.2503","-97.7201","gas",0.1207,358,378559,FALSE
"669",2007,"Horse Hollow Wind Energy Center","NextEra Energy Resources","441","Taylor","32.1903","-100.0169","wind",0.2873,735.5,1850979,FALSE
"670",2007,"Houston Chemical Complex Battleground","Occidental Chemical Corp","201","Harris","29.7314","-95.0839","gas",0.6526,316.4,1808807.5,FALSE
"671",2007,"Ingleside Cogeneration","Ingleside Cogeneration LP","409","San Patricio","27.8827","-97.2429","gas",0.5766,548.2,2768837.84,FALSE
"672",2007,"Inks","Lower Colorado River Authority","053","Burnet","30.7966","-98.1824","hydro",0.1148,15,15082,FALSE
"673",2007,"J K Spruce","CPS Energy","029","Bexar","29.3091","-98.3205","coal",0.8284,566,4107151,FALSE
"674",2007,"J T Deely","CPS Energy","029","Bexar","29.3072","-98.3228","coal",0.6517,932,5320426.001,FALSE
"675",2007,"Jack County","Brazos Electric Power Coop Inc","237","Jack","33.101","-97.9574","gas",0.6361,640,3566335,FALSE
"676",2007,"Jameson Gas Processing Plant","WTG Jameson LP","081","Coke","31.8923","-100.5265","gas",1.1074,1.1,10671,FALSE
"677",2007,"Johnson County","Brazos Electric Power Coop Inc","251","Johnson","32.3994","-97.4078","gas",0.5215,282.6,1291123,FALSE
"678",2007,"King Mountain Wind Ranch 1","NextEra Energy Resources","461","Upton","31.2092","-102.2417","wind",0.2654,278,646380,FALSE
"679",2007,"Lake Creek","Luminant Generation Company LLC","309","McLennan","31.4647","-96.985","gas",0.0212,321.6,59770,FALSE
"680",2007,"Lake Hubbard","Luminant Generation Company LLC","113","Dallas","32.8364","-96.5464","gas",0.0703,927.5,571171,FALSE
"681",2007,"Lamar Power Project","NextEra Energy Resources","277","Lamar","33.6314","-95.589","gas",0.4577,1090.8,4373178,FALSE
"682",2007,"Laredo","Carlyle/Riverstone","479","Webb","27.5667","-99.5083","gas",0.4844,187.2,794359.997,FALSE
"683",2007,"Leon Creek","CPS Energy","029","Bexar","29.3511","-98.5753","gas",0.0304,418.3,111466,FALSE
"684",2007,"Lewisville","Garland City of","121","Denton","33.066","-96.9223","hydro",0.1731,2.8,4246,FALSE
"685",2007,"Limestone","NRG Energy","293","Limestone","31.4219","-96.2525","coal",0.8388,1849.8,13592152.002,FALSE
"686",2007,"Lost Pines 1 Power Project","Lower Colorado River Authority","021","Bastrop","30.1478","-97.27","gas",0.623,595,3247161,FALSE
"687",2007,"Magic Valley Generating Station","Calpine","215","Hidalgo","26.3403","-98.19","gas",0.419,801,2940126,FALSE
"688",2007,"Marble Falls","Lower Colorado River Authority","053","Burnet","30.7966","-98.1824","hydro",0.1436,30,37749.999,FALSE
"689",2007,"Marshall Ford","Lower Colorado River Authority","453","Travis","30.3899","-97.9073","hydro",0.2198,102.5,197352,FALSE
"690",2007,"Martin Lake","Luminant Generation Company LLC","401","Rusk","32.2597","-94.5703","coal",0.867,2379.6,18073887.999,FALSE
"691",2007,"Mesquite Wind Power LLC","Lone Star Wind Farm LLC","417","Shackelford","32.6256","-99.4928","wind",0.0272,200,47618,FALSE
"692",2007,"Midkiff Plant","Atlas Pipeline Mid Continent WestTex LLC","383","Reagan","31.3705","-101.5226","gas",10.8394,3.6,341830,FALSE
"693",2007,"Midlothian Energy Facility","International Power America","139","Ellis","32.4302","-97.0537","gas",0.4408,1734,6695530,FALSE
"694",2007,"Monticello","Luminant Generation Company LLC","449","Titus","33.0917","-95.0417","coal",0.8878,1980,15398999.997,FALSE
"695",2007,"Morgan Creek","Luminant Generation Company LLC","335","Mitchell","32.3358","-100.9158","gas",0.0139,1224.3,149569,FALSE
"696",2007,"Morris Sheppard","Brazos River Authority","363","Palo Pinto","32.7532","-98.3073","hydro",0.1332,25,29162,FALSE
"697",2007,"Mountain Creek","Exelon Energy","113","Dallas","32.7253","-96.9361","gas",0.0451,958.3,378202,FALSE
"698",2007,"Newgulf Cogen","GDF-SUEZ Energy Resources","481","Wharton","29.2639","-95.8997","gas",0.016,78.7,11009.2491,FALSE
"699",2007,"Nolte","Guadalupe Blanco River Auth","187","Guadalupe","29.5884","-97.9541","hydro",0.5726,2.4,12039,FALSE
"700",2007,"North Lake","Luminant Generation Company LLC","113","Dallas","32.9503","-96.9756","gas",0.0306,708.5,190041,FALSE
"701",2007,"North Texas","Brazos Electric Power Coop Inc","367","Parker","32.7783","-97.6956","gas",2e-04,71,101,FALSE
"702",2007,"NWP Indian Mesa Wind Farm","NextEra Energy Resources","371","Pecos","30.8125","-102.8125","wind",0.3035,82.5,219314,FALSE
"703",2007,"O W Sommers","CPS Energy","029","Bexar","29.3078","-98.3244","gas",0.1795,892,1402671,FALSE
"704",2007,"Oak Ridge North Power","Biofuels Power Corporation","339","Montgomery","30.3044","-95.5033","other",0.0724,4.8,3043,FALSE
"705",2007,"Odessa Ector Generating Station","PSEG Global","135","Ector","31.8378","-102.3278","gas",0.4377,1135.2,4352437,FALSE
"706",2007,"Oklaunion","Public Service Co of Oklahoma","487","Wilbarger","34.0825","-99.1753","coal",0.6668,720,4205893,FALSE
"707",2007,"Oyster Creek Unit VIII","Dow Chemical","039","Brazoria","28.9455","-95.3149","gas",0.5805,497.9,2531786.33,FALSE
"708",2007,"P H Robinson","NRG Energy","167","Galveston","29.4853","-94.9814","gas",-2e-04,2314.5,-4361,FALSE
"709",2007,"Paris Energy Center","Direct Energy","277","Lamar","33.6968","-95.5577","gas",0.2356,250,515943,FALSE
"710",2007,"Pasadena Cogeneration","Calpine","201","Harris","29.7233","-95.1769","gas",0.5041,815,3599090.91,FALSE
"711",2007,"Pearsall","South Texas Electric Coop Inc","163","Frio","28.9275","-99.0919","gas",0.0379,66,21928,FALSE
"712",2007,"Permian Basin","Luminant Generation Company LLC","475","Ward","31.5839","-102.9636","gas",0.0412,1097.4,396101,FALSE
"713",2007,"Point Comfort Operations","Alcoa US","057","Calhoun","28.4792","-96.6448","gas",0.5018,63.1,277357.92,FALSE
"714",2007,"Post Wind Farm LP","NextEra Energy Resources","033","Borden","33.1667","-101.5","wind",0.391,84,287696,FALSE
"715",2007,"Power Station 4","South Houston Green Power LP","167","Galveston","29.3794","-94.9167","gas",0.1278,191.1,214013.04,FALSE
"716",2007,"Powerlane Plant","Greenville Electric Util Sys","231","Hunt","33.1707","-96.1264","gas",0.0083,84.7,6190,FALSE
"717",2007,"PPG Industries Works 4","PPG Industries Inc","485","Wichita","33.9832","-98.7032","oil",0.0028,6,145.998,FALSE
"718",2007,"Quail Run Energy Center","Constellation Energy Commodities Group","135","Ector","31.8414","-102.315","gas",0.0602,573,302209,FALSE
"719",2007,"R W Miller","Brazos Electric Power Coop Inc","363","Palo Pinto","32.6581","-98.3103","gas",0.0586,603.6,309951.997,FALSE
"720",2007,"Ray Olinger","Garland City of","085","Collin","33.0667","-96.4519","gas",0.0747,427.7,279986,FALSE
"721",2007,"Rhodia Houston Plant","Rhodia Inc","201","Harris","29.8614","-95.3996","other",0.7983,7.5,52448.869,FALSE
"722",2007,"Rice University","Rice University","201","Harris","29.8614","-95.3996","gas",0.5144,6.9,31091.48,FALSE
"723",2007,"Rio Grande Valley Sugar Growers","Rio Grande Valley Sugar Growers Inc","215","Hidalgo","26.4012","-98.1913","other",0.277,7.5,18200.109,FALSE
"724",2007,"Rio Nogales Power Project","Tenaska","187","Guadalupe","29.5932","-97.9724","gas",0.3273,898.2,2574914,FALSE
"725",2007,"Robert D Willis","USCE-Fort Worth District","241","Jasper","30.7475","-94.0239","hydro",0.0588,8,4122,FALSE
"726",2007,"Robert Mueller Energy Center","Austin Energy","453","Travis","30.3047","-97.7075","gas",0.338,6.1,18062.001,FALSE
"727",2007,"S&L Cogeneration","S & L Cogeneration Co","167","Galveston","29.3759","-94.94","gas",0.2474,55,119187,FALSE
"728",2007,"Sam Bertron","NRG Energy","201","Harris","29.7268","-95.06","gas",0.0362,875.1,277754.002,FALSE
"729",2007,"Sam Rayburn","South Texas Electric Coop Inc","469","Victoria","28.8947","-97.1347","gas",0.2973,240.2,625592,FALSE
"730",2007,"San Jacinto Steam Electric Station","NRG Energy","201","Harris","29.6967","-95.0411","gas",0.6377,176.4,985401,FALSE
"731",2007,"San Miguel","San Miguel Electric Coop Inc","013","Atascosa","28.7044","-98.4781","coal",0.7556,410,2713947,FALSE
"732",2007,"Sand Bluff LLC","E ON Climate Renewables N America Inc","173","Glasscock","32.0244","-101.2792","wind",0.1755,90,138354,FALSE
"733",2007,"Sand Hill","Austin Energy","453","Travis","30.2091","-97.6139","gas",0.3512,593.6,1826229,FALSE
"734",2007,"Sandow No 4","Luminant Generation Company LLC","331","Milam","30.5642","-97.0639","coal",0.8609,590.6,4454230,FALSE
"735",2007,"Scurry County Wind LP","Invenergy","415","Scurry","32.7204","-100.9952","wind",0.2008,130.5,229523,FALSE
"736",2007,"Seadrift Coke LP","Seadrift Coke L P","057","Calhoun","28.4792","-96.6448","other",0.4506,7.6,30000,FALSE
"737",2007,"Shell Deer Park","Shell","201","Harris","29.7215","-95.1292","gas",0.6528,252,1441067.91,FALSE
"738",2007,"Sherwin Alumina","Sherwin Alumina Company","409","San Patricio","28.004","-97.5123","other",0.8986,24,188918.169,FALSE
"739",2007,"Signal Hill Wichita Falls Power LP","Signal Hill Wichita Falls Power LP","485","Wichita","33.8631","-98.5894","gas",0.0562,80,39374,FALSE
"740",2007,"Silas Ray","Brownsville Public Utilities Board","061","Cameron","25.9131","-97.5214","gas",0.0325,181.4,51698.999,FALSE
"741",2007,"Sim Gideon","Lower Colorado River Authority","021","Bastrop","30.1456","-97.2708","gas",0.179,639,1001793.001,FALSE
"742",2007,"Skyline Gas Recovery","Waste Management Inc","113","Dallas","32.773","-96.773","gas",0.463,6.4,25955.999,FALSE
"743",2007,"Snyder Wind Farm","Enel North America Inc","415","Scurry","32.72","-100.7339","wind",0.0117,63,6439,FALSE
"744",2007,"South Texas Project","STP Nuclear Operating Co","321","Matagorda","28.795","-96.0481","nuclear",0.9318,2708.6,22109283,FALSE
"745",2007,"Southwest Texas State University","Texas State University-San Marcos","209","Hays","30.0577","-98.0418","gas",0.14,6,7360.78,FALSE
"746",2007,"Spencer","Garland City of","121","Denton","33.1978","-97.1067","gas",0.0526,126.5,58233,FALSE
"747",2007,"State Farm Insur Support Center Central","State Farm Mutual Auto Insur Co","113","Dallas","32.773","-96.773","oil",0.001,10.8,97.999,FALSE
"748",2007,"Stryker Creek","Luminant Generation Company LLC","073","Cherokee","31.9381","-94.9883","gas",0.125,713.4,781390,FALSE
"749",2007,"Sunset Farms","Fortistar LLC","453","Travis","30.3357","-97.7876","gas",0.7009,4,24560.001,FALSE
"750",2007,"Sweeny Cogen Facility","ConocoPhillips","039","Brazoria","29.0728","-95.745","gas",0.6522,572,3267994.24,FALSE
"751",2007,"Sweetwater Wind  1 LLC","Infigen Energy","353","Nolan","32.3008","-100.4099","wind",0.3343,37.5,109809,FALSE
"752",2007,"Sweetwater Wind 2 LLC","Infigen Energy","353","Nolan","32.3472","-100.3703","wind",0.3488,91.5,279581,FALSE
"753",2007,"Sweetwater Wind 3 LLC","Infigen Energy","353","Nolan","32.3008","-100.4139","wind",0.3433,135,406006,FALSE
"754",2007,"Sweetwater Wind 4 LLC","Infigen Energy","353","Nolan","32.3122","-100.5303","wind",0.1731,241,365547,FALSE
"755",2007,"Sweetwater Wind 5","Infigen Energy","353","Nolan","32.3","-100.5","wind",0.0177,80.5,12472,FALSE
"756",2007,"T H Wharton","NRG Energy","201","Harris","29.9414","-95.5333","gas",0.117,1173.7,1202920,FALSE
"757",2007,"Tenaska Frontier Generation Station","Tenaska","185","Grimes","30.5924","-95.9178","gas",0.5619,939.7,4625410,FALSE
"758",2007,"Tenaska Gateway Generating Station","Tenaska","401","Rusk","32.0164","-94.6189","gas",0.4737,939.6,3899278,FALSE
"759",2007,"Tessman Road","Energy Developments Inc","029","Bexar","29.4523","-98.5251","gas",0.5905,8.4,43450.258,FALSE
"760",2007,"Texas City Plant Union Carbide","Dow Chemical","167","Galveston","29.3758","-94.9453","gas",0.2213,96,186062.999,FALSE
"761",2007,"Texas City Power Plant","Calpine","167","Galveston","29.3787","-94.944","gas",0.3918,450,1544523.24,FALSE
"762",2007,"Texas Petrochemicals","Texas Petrochemicals Corp","201","Harris","29.6981","-95.2547","gas",0.8388,35,257167.37,FALSE
"763",2007,"Thomas C Ferguson","Lower Colorado River Authority","299","Llano","30.558","-98.3705","gas",0.2006,446,783611,FALSE
"764",2007,"TP 4","Guadalupe Blanco River Auth","187","Guadalupe","29.5884","-97.9541","hydro",0.6869,2.4,14441,FALSE
"765",2007,"Tradinghouse","Luminant Generation Company LLC","309","McLennan","31.5733","-96.9642","gas",0.0328,1379.7,395982,FALSE
"766",2007,"Trent Wind Farm LP","AEP NUGs","353","Nolan","32.2959","-100.4137","wind",0.3307,150,434550,FALSE
"767",2007,"Trinidad","Luminant Generation Company LLC","213","Henderson","32.1264","-96.1014","gas",0.033,243.3,70348,FALSE
"768",2007,"Twin Oaks Power One","PNM","395","Robertson","31.0932","-96.6965","coal",0.7571,349.2,2316023,FALSE
"769",2007,"TXU Sweetwater Generating Plant","Luminant Generation Company LLC","353","Nolan","32.4925","-100.3628","gas",0.0739,344,222612.999,FALSE
"770",2007,"Union Carbide Seadrift Cogen","Dow Chemical","057","Calhoun","28.5151","-96.7717","gas",0.4345,168,639376.47,FALSE
"771",2007,"University of Texas at Dallas","University of Texas at Dallas","085","Collin","33.1916","-96.5646","gas",0,3.5,0,FALSE
"772",2007,"University of Texas at San Antonio","Wim-Sam Inc","029","Bexar","29.4523","-98.5251","gas",-0.3469,4.9,-14892,FALSE
"773",2007,"V H Braunig","CPS Energy","029","Bexar","29.2575","-98.3828","gas",0.1135,894,888987.001,FALSE
"774",2007,"Valero Refinery Corpus Christi East","Valero Refining Co","355","Nueces","27.8114","-97.4442","gas",0.6707,40,235028.5,FALSE
"775",2007,"Valero Refinery Corpus Christi West","Valero Refining Co","355","Nueces","27.8175","-97.4814","other",0.4032,76.7,270914.841,FALSE
"776",2007,"Valley","Luminant Generation Company LLC","147","Fannin","33.6281","-96.3678","gas",0.0209,1175.4,215262,FALSE
"777",2007,"Victoria Texas Plant","Koch Industries Inc","469","Victoria","28.6683","-96.9631","gas",0.5603,102.4,502558.999,FALSE
"778",2007,"Village Creek Wastewater Treatment Plant","Ft Worth City of","439","Tarrant","32.7738","-97.2852","gas",0.3544,12.4,38490.998,FALSE
"779",2007,"W A Parish","NRG Energy","157","Fort Bend","29.4828","-95.6311","coal",0.5772,3969,20068089.998,FALSE
